"join_id","Protein_mg_per_g_mean","Protein_mg_total_mean","X600_mean","con_mg_per_ml_mean","Protein_mg_per_g_sd","Protein_mg_total_sd","X600_sd","con_mg_per_ml_sd","Protein_mg_per_g_se","Protein_mg_total_se","X600_se","con_mg_per_ml_se","Protein_mg_per_g_cv","Protein_mg_total_cv","X600_cv","con_mg_per_ml_cv","Protein_mg_per_g_max_dev_pct","Protein_mg_total_max_dev_pct","X600_max_dev_pct","con_mg_per_ml_max_dev_pct","Protein_mg_per_g_n","Protein_mg_total_n","X600_n","con_mg_per_ml_n","Protein_mg_per_g_included_rows","Protein_mg_total_included_rows","X600_included_rows","con_mg_per_ml_included_rows","Protein_mg_per_g_excluded_rows","Protein_mg_total_excluded_rows","X600_excluded_rows","con_mg_per_ml_excluded_rows","join_ids","avg_sample_weight","replicate_date","replicate_count","Sample Code","Location","region","variety","Ind_ID","Life_S","Large Ind?"
"Lab_37",43.0214223863551,1.09068604185974,0.3525,2.18137208371948,0.114347609539867,0.0728664127649054,0.0226274169979695,0.145732825529811,0.0808559701181117,0.0515243345868026,0.016,0.103048669173605,0.00265792256966693,0.0668078713473405,0.0641912538949489,0.0668078713473405,0.187943507288034,4.72402988663429,4.53900709219859,4.72402988663429,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"E03, E04",25.35,"2025-05-30",2,"R01","Mendieta","Paracas","C.Cham",NA,"Carp",NA
"Lab_38",28.5585721217712,0.723575157928769,0.2385,1.44715031585754,4.24170563101691,0.159395277923231,0.0494974746830583,0.318790555846462,2.99933881548922,0.112709481908631,0.035,0.225418963817262,0.148526530420732,0.220288488592531,0.207536581480328,0.220288488592531,10.502411684661,15.5767484101115,14.6750524109015,15.5767484101115,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"E05, E06",25.2,"2025-05-30",2,"R03","Mendieta","Paracas","C.Cham",NA,"Gam/Tetra",NA
"Lab_39",48.7248154274281,1.24042863925263,0.399,2.48085727850527,9.90810875554014,0.302851028054139,0.0940452018978108,0.605702056108277,7.00609088977624,0.214148015626399,0.0665,0.428296031252797,0.203348307605137,0.244150302944157,0.235702260395516,0.244150302944157,14.37889672504,17.2640334840563,16.6666666666667,17.2640334840563,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"E07, E08",25.35,"2025-05-30",2,"R04","Mendieta","Paracas","F. Glom",NA,"Gam/Tetra",NA
"Lab_40",47.2658951132739,1.25975026472268,0.405,2.51950052944537,1.07631036755428,0.0387102817813561,0.0120208152801713,0.0774205635627122,0.761066359559017,0.027372302749239,0.00850000000000001,0.0547446054984779,0.0227713949979129,0.0307285363340468,0.0296810253831391,0.0307285363340468,1.61018078201016,2.17283564177417,2.09876543209877,2.17283564177417,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"E09, E10",26.65,"2025-05-30",2,"R03","Mendieta","Paracas","F. Glom",NA,"Carp",NA
"Lab_41",44.2785971966488,1.1148380736973,0.36,2.2296761473946,8.69590647351355,0.120684996141875,0.037476659402887,0.241369992283749,6.14893443598543,0.0853371791593919,0.0265,0.170674358318784,0.196390740088119,0.108253385840716,0.104101831674686,0.108253385840716,13.8869224078554,7.65467032143742,7.36111111111112,7.65467032143742,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"E11, E12",25.4,"2025-05-30",2,"R05","Mendieta","Paracas","F. Glom",NA,"Gam/Tetra",NA
"Lab_42",32.7068720530324,0.831454233469887,0.272,1.66290846693977,4.0106798918443,0.166226504119941,0.051618795026618,0.332453008239882,2.83597894869163,0.117539888276144,0.0365,0.235079776552287,0.122624991021496,0.199922614412861,0.189774981715507,0.199922614412861,8.67089626942392,14.1366636363877,13.4191176470588,14.1366636363877,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F01, F02",25.3,"2025-05-30",2,"R01","Mendieta","Paracas","C.Cham",NA,"Gam/Tetra",NA
"Lab_43",32.6362041622797,0.823403556190699,0.2695,1.6468071123814,3.36344496269128,0.00910830159561321,0.00282842712474619,0.0182166031912264,2.37831474126674,0.00644054182335035,0.002,0.0128810836467007,0.103058705784746,0.0110617710199733,0.010495091371971,0.0110617710199733,7.28735097207031,0.7821853300156,0.742115027829314,0.7821853300156,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F03, F04",25.35,"2025-05-30",2,"R04","Concession","Paracas","C.Cham",NA,"Gam/Tetra",NA
"Lab_44",32.6531778964085,0.779929898883084,0.256,1.55985979776617,9.84386312873921,0.252755369278266,0.0784888527117068,0.505510738556532,6.96066237140372,0.178725035597972,0.0555,0.357450071195944,0.301467231151854,0.32407447084697,0.306597080905105,0.32407447084697,21.3169523453009,22.9155255945334,21.6796875,22.9155255945334,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F05, F06",23.8,"2025-05-30",2,"R03","Concession","Paracas","C.Cham",NA,"Gam/Tetra",NA
"Lab_45",30.263094871727,0.763828544324708,0.251,1.52765708864942,9.54680303159146,0.275526123267299,0.0855599205235723,0.551052246534598,6.75060916229061,0.194826390156348,0.0605,0.389652780312695,0.315460235380964,0.360717238592973,0.34087617738475,0.360717238592973,22.3064071632584,25.5065605499977,24.1035856573705,25.5065605499977,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F07, F08",25.05,"2025-05-30",2,"R02","Caro Caido","Marcona","C.Cham",NA,"Gam/Tetra",NA
"Lab_46",43.514667238386,1.16958267919578,0.377,2.33916535839156,11.4444180842442,0.316513480447558,0.0982878425849301,0.633026960895117,8.09242563410303,0.223808828361424,0.0695,0.447617656722849,0.263001392646492,0.270620868517989,0.260710457784961,0.270620868517989,18.597006820184,19.1357851259663,18.4350132625995,19.1357851259663,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F09, F10",26.85,"2025-05-30",2,"R03","Caro Caido","Marcona","C.Cham",NA,"Carp",NA
"Lab_47",41.8482355271971,1.05365292637547,0.341,2.10730585275095,6.5238301656869,0.152564051726521,0.0473761543394987,0.305128103453042,4.61304454946657,0.107879075541118,0.0335,0.215758151082236,0.155892598182475,0.144795357092905,0.138933003928149,0.144795357092905,11.0232713311617,10.2385778884721,9.82404692082112,10.2385778884721,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F11, F12",25.2,"2025-05-30",2,"R03","Caro Caido","Marcona","C.Cham",NA,"Gam/Tetra",NA
"Lab_49",48.1601287169658,1.1663624082841,0.376,2.33272481656821,5.05095313966472,0.0478185833769692,0.0148492424049175,0.0956371667539385,3.57156321651241,0.0338128445725893,0.0105,0.0676256891451785,0.104878314785014,0.0409980491803723,0.0394926659705253,0.0409980491803723,7.41601675839007,2.89899985908609,2.79255319148936,2.89899985908609,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"G01, G02",24.3,"2025-05-30",2,"R01","7H","Marcona","C.Cham",NA,"Gam/Tetra",NA
"Lab_50",31.5339798665972,0.833064368925725,0.2725,1.66612873785145,12.1909807113861,0.309682254250848,0.0961665222413705,0.619364508501697,8.6203251303355,0.218978421993911,0.068,0.437956843987823,0.386598227149233,0.371738686471729,0.352904668775671,0.371738686471729,27.336622801192,26.2858946033539,24.954128440367,26.2858946033539,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"G03, G04",26.5,"2025-05-30",2,"R03","7H","Marcona","F. Glom",NA,"Carp",NA
"Lab_48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","7H","Marcona","F. Glom",NA,"Carp",NA
"Lab_51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","7H","Marcona","C.Cham",NA,"Carp",NA
"Lab_52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R01","7H","Marcona","C.Cham",NA,"Carp",NA
"Lab_53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R04","7H","Marcona","C.Cham",NA,"Carp",NA
"Lab_57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R01","Lima Market Freeze Dry","Paracas","C.Cham",NA,"Gam",NA
"Lab_58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","Lima Market Freeze Dry","Paracas","C.Cham",NA,"Gam",NA
"Lab_59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Lima Market Freeze Dry","Paracas","C.Cham",NA,"Gam",NA
"Lab_60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R01","Lima Market Oven Dry","Paracas","C.Cham",NA,"Gam",NA
"Lab_61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","Lima Market Oven Dry","Paracas","C.Cham",NA,"Gam",NA
"Lab_62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Lima Market Oven Dry","Paracas","C.Cham",NA,"Gam",NA
"Lab_63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R01","Ilo Freeze Dry","Ilo","C.Cham",NA,"Gam",NA
"Lab_65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","Ilo Freeze Dry","Ilo","C.Cham",NA,"Gam",NA
"Lab_66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Ilo Freeze Dry","Ilo","C.Cham",NA,"Gam",NA
"Lab_68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Ilo oven dry","Ilo","C.Cham",NA,"Gam",NA
"Lab_67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","Ilo oven dry","Ilo","C.Cham",NA,"Gam",NA
"Lab_64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R01","Ilo oven dry","Ilo","C.Cham",NA,"Gam",NA
"Lab_70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R01","Ilo Fresh","Ilo","C.Cham",NA,"Gam",NA
"Lab_71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","Ilo Fresh","Ilo","C.Cham",NA,"Gam",NA
"Lab_72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Ilo Fresh","Ilo","C.Cham",NA,"Gam",NA
"Lab_73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Lima Market Fresh","Paracas","C.Cham",NA,"Gam",NA
"Lab_74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R02","Lima Market Fresh","Paracas","C.Cham",NA,"Gam",NA
"Lab_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R03","Lima Market Fresh","Paracas","C.Cham",NA,"Gam",NA
